"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"D","Adam Larsson",3300,"NJ@Phi 07:00PM ET",2.000,"NJ"
"C","Brian Flynn",3300,"Mon@Edm 09:00PM ET",1.800,"Mon"
"D","Colton Parayko",3300,"Anh@StL 08:00PM ET",3.778,"StL"
"C","Bo Horvat",3300,"Van@Dal 08:30PM ET",1.778,"Van"
"RW","Valeri Nichushkin",3300,"Van@Dal 08:30PM ET",1.286,"Dal"
"C","Mikhail Grabovski",3200,"Car@NYI 07:00PM ET",2.167,"NYI"
"D","Jeff Petry",3200,"Mon@Edm 09:00PM ET",1.950,"Mon"
"D","Noah Hanifin",3200,"Car@NYI 07:00PM ET",1.500,"Car"
"D","Marek Zidlicky",3100,"Car@NYI 07:00PM ET",1.438,"NYI"
"D","Andrej Sekera",3100,"Mon@Edm 09:00PM ET",2.450,"Edm"
"LW","Jamie McGinn",3100,"Buf@Pit 07:00PM ET",1.333,"Buf"
"RW","Dmitrij Jaskin",3100,"Anh@StL 08:00PM ET",1.444,"StL"
"RW","Andrew Shaw",3100,"Chi@Wpg 08:00PM ET",0.833,"Chi"
"C","Zemgus Girgensons",3100,"Buf@Pit 07:00PM ET",1.556,"Buf"
"C","Mattias Janmark",3100,"Van@Dal 08:30PM ET",2.500,"Dal"
"RW","Dennis Everberg",3100,"Col@TB 07:30PM ET",0.500,"Col"
"C","Matt Cullen",3000,"Buf@Pit 07:00PM ET",1.167,"Pit"
"D","John-Michael Liles",3000,"Car@NYI 07:00PM ET",1.611,"Car"
"RW","Jiri Tlusty",3000,"NJ@Phi 07:00PM ET",1.389,"NJ"
"D","Toby Enstrom",3000,"Chi@Wpg 08:00PM ET",0.889,"Wpg"
"D","Ian Cole",3000,"Buf@Pit 07:00PM ET",2.000,"Pit"
"D","Jason Demers",3000,"Van@Dal 08:30PM ET",2.214,"Dal"
"D","Calvin de Haan",3000,"Car@NYI 07:00PM ET",2.444,"NYI"
"RW","Ryan Garbutt",3000,"Chi@Wpg 08:00PM ET",1.250,"Chi"
"C","Rickard Rakell",3000,"Anh@StL 08:00PM ET",1.778,"Anh"
"C","Adam Lowry",3000,"Chi@Wpg 08:00PM ET",1.944,"Wpg"
"D","Damon Severson",3000,"NJ@Phi 07:00PM ET",2.000,"NJ"
"D","Viktor Svedberg",3000,"Chi@Wpg 08:00PM ET",2.125,"Chi"
"D","Jay Bouwmeester",2900,"Anh@StL 08:00PM ET",1.833,"StL"
"C","Vernon Fiddler",2900,"Van@Dal 08:30PM ET",1.444,"Dal"
"C","R.J. Umberger",2900,"NJ@Phi 07:00PM ET",2.083,"Phi"
"C","Brian Boyle",2900,"Col@TB 07:30PM ET",2.250,"TB"
"LW","Lauri Korpikoski",2900,"Mon@Edm 09:00PM ET",1.900,"Edm"
"D","Andy Greene",2900,"NJ@Phi 07:00PM ET",1.944,"NJ"
"D","Niklas Hjalmarsson",2900,"Chi@Wpg 08:00PM ET",2.056,"Chi"
"D","Nick Holden",2900,"Col@TB 07:30PM ET",2.313,"Col"
"RW","Dale Weise",2900,"Mon@Edm 09:00PM ET",2.600,"Mon"
"C","Colton Sceviour",2900,"Van@Dal 08:30PM ET",1.188,"Dal"
"RW","Devante Smith-Pelly",2900,"Mon@Edm 09:00PM ET",1.150,"Mon"
"D","Radko Gudas",2900,"NJ@Phi 07:00PM ET",1.357,"Phi"
"C","Scott Laughton",2900,"NJ@Phi 07:00PM ET",2.688,"Phi"
"D","Ben Hutton",2900,"Van@Dal 08:30PM ET",2.222,"Van"
"D","Trevor van Riemsdyk",2900,"Chi@Wpg 08:00PM ET",1.833,"Chi"
"D","Matthew Carle",2800,"Col@TB 07:30PM ET",1.450,"TB"
"C","Kyle Brodziak",2800,"Anh@StL 08:00PM ET",1.222,"StL"
"LW","Blake Comeau",2800,"Col@TB 07:30PM ET",1.313,"Col"
"RW","Torrey Mitchell",2800,"Mon@Edm 09:00PM ET",2.650,"Mon"
"D","David Schlemko",2800,"NJ@Phi 07:00PM ET",1.500,"NJ"
"RW","Ryan White",2800,"NJ@Phi 07:00PM ET",1.625,"Phi"
"D","Yannick Weber",2800,"Van@Dal 08:30PM ET",0.700,"Van"
"RW","Erik Condra",2800,"Col@TB 07:30PM ET",1.950,"TB"
"LW","Marcus Foligno",2800,"Buf@Pit 07:00PM ET",1.438,"Buf"
"LW","Antoine Roussel",2800,"Van@Dal 08:30PM ET",1.556,"Dal"
"D","Ryan Murphy",2800,"Car@NYI 07:00PM ET",1.722,"Car"
"D","Brian Dumoulin",2800,"Buf@Pit 07:00PM ET",1.056,"Pit"
"D","Ron Hainsey",2700,"Car@NYI 07:00PM ET",1.944,"Car"
"RW","Scottie Upshall",2700,"Anh@StL 08:00PM ET",2.214,"StL"
"D","Dan Hamhuis",2700,"Van@Dal 08:30PM ET",1.444,"Van"
"RW","Jack Skille",2700,"Col@TB 07:30PM ET",2.188,"Col"
"D","Johnny Oduya",2700,"Van@Dal 08:30PM ET",1.667,"Dal"
"RW","Cal Clutterbuck",2700,"Car@NYI 07:00PM ET",1.889,"NYI"
"C","Mike Santorelli",2700,"Anh@StL 08:00PM ET",1.625,"Anh"
"C","Chris VandeVelde",2700,"NJ@Phi 07:00PM ET",1.750,"Phi"
"D","Eric Gelinas",2700,"NJ@Phi 07:00PM ET",1.071,"NJ"
"C","Alex Burmistrov",2700,"Chi@Wpg 08:00PM ET",1.444,"Wpg"
"D","Jake McCabe",2700,"Buf@Pit 07:00PM ET",1.714,"Buf"
"C","Sam Reinhart",2700,"Buf@Pit 07:00PM ET",1.778,"Buf"
"C","Jared McCann",2700,"Van@Dal 08:30PM ET",2.313,"Van"
"LW","Jiri Sekac",2700,"Anh@StL 08:00PM ET",1.500,"Anh"
"RW","Daniel Sprong",2700,"Buf@Pit 07:00PM ET",1.125,"Pit"
"LW","Sergei Plotnikov",2700,"Buf@Pit 07:00PM ET",0.750,"Pit"
"C","Scott Gomez",2600,"Anh@StL 08:00PM ET",1.333,"StL"
"D","Nick Schultz",2600,"NJ@Phi 07:00PM ET",1.375,"Phi"
"RW","Jordin Tootoo",2600,"NJ@Phi 07:00PM ET",1.611,"NJ"
"C","Steve Ott",2600,"Anh@StL 08:00PM ET",1.000,"StL"
"D","Carlo Colaiacovo",2600,"Buf@Pit 07:00PM ET",1.143,"Buf"
"D","Tom Gilbert",2600,"Mon@Edm 09:00PM ET",1.300,"Mon"
"D","Braydon Coburn",2600,"Col@TB 07:30PM ET",1.850,"TB"
"RW","Steve Bernier",2600,"Car@NYI 07:00PM ET",0.000,"NYI"
"LW","Brandon Prust",2600,"Van@Dal 08:30PM ET",1.722,"Van"
"RW","Derek Dorsett",2600,"Van@Dal 08:30PM ET",2.111,"Van"
"C","Riley Nash",2600,"Car@NYI 07:00PM ET",1.600,"Car"
"D","Luke Schenn",2600,"NJ@Phi 07:00PM ET",1.600,"Phi"
"D","Luca Sbisa",2600,"Van@Dal 08:30PM ET",1.611,"Van"
"D","Carl Gunnarsson",2600,"Anh@StL 08:00PM ET",2.333,"StL"
"C","Jacob Josefson",2600,"NJ@Phi 07:00PM ET",1.689,"NJ"
"D","Robert Bortuzzo",2600,"Anh@StL 08:00PM ET",1.786,"StL"
"C","Casey Cizikas",2600,"Car@NYI 07:00PM ET",1.667,"NYI"
"D","Eric Gryba",2600,"Mon@Edm 09:00PM ET",1.600,"Edm"
"LW","Johan Larsson",2600,"Buf@Pit 07:00PM ET",1.167,"Buf"
"C","Anton Lander",2600,"Mon@Edm 09:00PM ET",0.950,"Edm"
"LW","Nicolas Deslauriers",2600,"Buf@Pit 07:00PM ET",1.167,"Buf"
"D","Alexei Emelin",2600,"Mon@Edm 09:00PM ET",1.000,"Mon"
"LW","Sven Baertschi",2600,"Van@Dal 08:30PM ET",1.563,"Van"
"D","Jamie Oleksiak",2600,"Van@Dal 08:30PM ET",1.000,"Dal"
"C","Vladislav Namestnikov",2600,"Col@TB 07:30PM ET",1.750,"TB"
"RW","Iiro Pakarinen",2600,"Mon@Edm 09:00PM ET",2.500,"Edm"
"D","Darnell Nurse",2600,"Mon@Edm 09:00PM ET",5.000,"Edm"
"D","Nikita Zadorov",2600,"Col@TB 07:30PM ET",1.375,"Col"
"RW","Jake Virtanen",2600,"Van@Dal 08:30PM ET",1.333,"Van"
"RW","Sergey Kalinin",2600,"NJ@Phi 07:00PM ET",0.556,"NJ"
"C","David Legwand",2500,"Buf@Pit 07:00PM ET",0.375,"Buf"
"D","Andrew Ference",2500,"Mon@Edm 09:00PM ET",0.800,"Edm"
"D","Michal Rozsival",2500,"Chi@Wpg 08:00PM ET",0,"Chi"
"D","Brad Stuart",2500,"Col@TB 07:30PM ET",0.100,"Col"
"RW","Tim Jackman",2500,"Anh@StL 08:00PM ET",0.167,"Anh"
"D","Rob Scuderi",2500,"Buf@Pit 07:00PM ET",1.333,"Pit"
"C","Jay McClement",2500,"Car@NYI 07:00PM ET",0.833,"Car"
"D","Nate Guenin",2500,"Col@TB 07:30PM ET",1.000,"Col"
"D","Mark Stuart",2500,"Chi@Wpg 08:00PM ET",1.556,"Wpg"
"RW","Chris Thorburn",2500,"Chi@Wpg 08:00PM ET",0.778,"Wpg"
"D","Josh Gorges",2500,"Buf@Pit 07:00PM ET",1.778,"Buf"
"LW","Bryan Bickell",2500,"Chi@Wpg 08:00PM ET",0.438,"Chi"
"RW","Adam Cracknell",2500,"Van@Dal 08:30PM ET",1.563,"Van"
"D","Adam Pardy",2500,"Chi@Wpg 08:00PM ET",0.500,"Wpg"
"D","Kyle Cumiskey",2500,"Chi@Wpg 08:00PM ET",0,"Chi"
"LW","Cody McLeod",2500,"Col@TB 07:30PM ET",0.875,"Col"
"D","Joe Piskula",2500,"Anh@StL 08:00PM ET",0.000,"Anh"
"C","Mark Letestu",2500,"Mon@Edm 09:00PM ET",1.100,"Edm"
"RW","Ryan Reaves",2500,"Anh@StL 08:00PM ET",0.375,"StL"
"D","Mike Weber",2500,"Buf@Pit 07:00PM ET",0.750,"Buf"
"D","Chris Butler",2500,"Anh@StL 08:00PM ET",0.000,"StL"
"C","Kevin Porter",2500,"Buf@Pit 07:00PM ET",0.938,"Pit"
"LW","Chris Terry",2500,"Car@NYI 07:00PM ET",0.889,"Car"
"C","Stephen Gionta",2500,"NJ@Phi 07:00PM ET",0.722,"NJ"
"LW","Rob Klinkhammer",2500,"Mon@Edm 09:00PM ET",1.000,"Edm"
"D","Ben Lovejoy",2500,"Buf@Pit 07:00PM ET",1.056,"Pit"
"RW","Viktor Tikhonov",2500,"Chi@Wpg 08:00PM ET",0.625,"Chi"
"RW","Anthony Peluso",2500,"Chi@Wpg 08:00PM ET",0.100,"Wpg"
"LW","Luke Gazdic",2500,"Mon@Edm 09:00PM ET",0.286,"Edm"
"D","Paul Postma",2500,"Chi@Wpg 08:00PM ET",0.000,"Wpg"
"LW","Andrew Desjardins",2500,"Chi@Wpg 08:00PM ET",0.667,"Chi"
"C","Paul Byron",2500,"Mon@Edm 09:00PM ET",0.000,"Mon"
"D","Jordie Benn",2500,"Van@Dal 08:30PM ET",0.944,"Dal"
"D","David Rundblad",2500,"Chi@Wpg 08:00PM ET",0.800,"Chi"
"D","John Moore",2500,"NJ@Phi 07:00PM ET",1.278,"NJ"
"D","Brian Strait",2500,"Car@NYI 07:00PM ET",0.500,"NYI"
"LW","Matt Martin",2500,"Car@NYI 07:00PM ET",1.222,"NYI"
"D","Michal Jordan",2500,"Car@NYI 07:00PM ET",1.000,"Car"
"D","Matt Bartkowski",2500,"Van@Dal 08:30PM ET",1.188,"Van"
"D","Korbinian Holzer",2500,"Anh@StL 08:00PM ET",0.625,"Anh"
"D","Ben Chiarot",2500,"Chi@Wpg 08:00PM ET",1.000,"Wpg"
"C","Marcus Kruger",2500,"Chi@Wpg 08:00PM ET",0.778,"Chi"
"D","Brandon Gormley",2500,"Col@TB 07:30PM ET",0.400,"Col"
"D","Jarred Tinordi",2500,"Mon@Edm 09:00PM ET",0.000,"Mon"
"D","Mark Pysyk",2500,"Buf@Pit 07:00PM ET",0.833,"Buf"
"D","Jon Merrill",2500,"NJ@Phi 07:00PM ET",0.429,"NJ"
"D","Patrik Nemeth",2500,"Van@Dal 08:30PM ET",0.300,"Dal"
"RW","Bryan Rust",2500,"Buf@Pit 07:00PM ET",0.700,"Pit"
"LW","Joakim Nordstrom",2500,"Car@NYI 07:00PM ET",0.500,"Car"
"C","Chris Wagner",2500,"Anh@StL 08:00PM ET",1.167,"Anh"
"D","Brandon Davidson",2500,"Mon@Edm 09:00PM ET",1.375,"Edm"
"D","Mark Fayne",2500,"Mon@Edm 09:00PM ET",1.150,"Edm"
"C","Brad Malone",2500,"Car@NYI 07:00PM ET",0.875,"Car"
"C","Andrej Nestrasil",2500,"Car@NYI 07:00PM ET",0.857,"Car"
"D","Nathan Beaulieu",2500,"Mon@Edm 09:00PM ET",1.350,"Mon"
"RW","Ty Rattie",2500,"Anh@StL 08:00PM ET",0.500,"StL"
"D","Adam Clendening",2500,"Buf@Pit 07:00PM ET",0.000,"Pit"
"D","Joel Edmundson",2500,"Anh@StL 08:00PM ET",1.167,"StL"
"D","Nikita Nesterov",2500,"Col@TB 07:30PM ET",0.800,"TB"
"D","Jyrki Jokipakka",2500,"Van@Dal 08:30PM ET",0.889,"Dal"
"D","Brandon Manning",2500,"NJ@Phi 07:00PM ET",1.167,"Phi"
"RW","Brian O'Neill",2500,"NJ@Phi 07:00PM ET",0.313,"NJ"
"D","Greg Pateryn",2500,"Mon@Edm 09:00PM ET",0.000,"Mon"
"RW","J.T. Brown",2500,"Col@TB 07:30PM ET",1.167,"TB"
"RW","Bobby Farnham",2500,"NJ@Phi 07:00PM ET",0.250,"NJ"
"D","Slater Koekkoek",2500,"Col@TB 07:30PM ET",0.500,"TB"
"C","Mikhail Grigorenko",2500,"Col@TB 07:30PM ET",0.571,"Col"
"C","Radek Faksa",2500,"Van@Dal 08:30PM ET",1.200,"Dal"
"LW","Stefan Matteau",2500,"NJ@Phi 07:00PM ET",0.500,"NJ"
"LW","Brock McGinn",2500,"Car@NYI 07:00PM ET",1.417,"Car"
"C","Cedric Paquette",2500,"Col@TB 07:30PM ET",2.200,"TB"
"D","Andrej Sustr",2500,"Col@TB 07:30PM ET",0.375,"TB"
"C","Tim Schaller",2500,"Buf@Pit 07:00PM ET",0.000,"Buf"
"LW","Nic Petan",2500,"Chi@Wpg 08:00PM ET",0.611,"Wpg"
"D","Brett Pesce",2500,"Car@NYI 07:00PM ET",0.250,"Car"
"LW","Anton Slepyshev",2500,"Mon@Edm 09:00PM ET",0.556,"Edm"
"C","Andrew Copp",2500,"Chi@Wpg 08:00PM ET",0.667,"Wpg"
"D","Evgeny Medvedev",2500,"NJ@Phi 07:00PM ET",1.375,"Phi"
"LW","Pierre-Edouard Bellemare",2500,"NJ@Phi 07:00PM ET",1.500,"Phi"
"C","Robby Fabbri",2500,"Anh@StL 08:00PM ET",1.833,"StL"
"RW","Tanner Kero",2500,"Chi@Wpg 08:00PM ET",0,"Chi"
